Date,Time,Val1,Sensore Val1,Val2,Sensore Val2,Val3,Sensore Val3,Val4,Sensore Val4,Val5,Sensore O3,Temperature,Relative Humidity,Absolute Humidity
17/10/2004,3:00:00,-200,912,-200,3.6,-200,984,-200,1309,690,574,15.8,75.5,1.3436
17/10/2004,4:00:00,-200,817,-200,2.2,-200,1120,-200,1227,602,470,16,69.5,1.2549
17/10/2004,5:00:00,-200,786,-200,1.7,-200,1217,-200,1179,558,434,15,71,1.2032
17/10/2004,6:00:00,-200,827,-200,2.1,-200,1208,-200,1214,595,507,13.9,75.2,1.1884
17/10/2004,7:00:00,-200,789,-200,2.3,-200,1181,-200,1171,604,467,15.9,62.1,1.1103
17/10/2004,8:00:00,-200,875,-200,4.8,-200,961,-200,1296,754,591,15.9,61,1.0911
17/10/2004,9:00:00,-200,959,-200,5.6,-200,913,-200,1315,792,717,17.1,58.7,1.1332
17/10/2004,10:00:00,-200,969,-200,6.8,-200,846,-200,1351,850,774,19.2,51.9,1.1404
17/10/2004,11:00:00,-200,947,-200,6.2,-200,900,-200,1302,821,697,21.5,42.6,1.0798
17/10/2004,12:00:00,-200,960,-200,6.8,-200,866,-200,1305,848,701,21.6,39.9,1.0156
17/10/2004,13:00:00,-200,1017,-200,11.1,-200,744,-200,1478,1020,752,21.6,40.4,1.0309
17/10/2004,14:00:00,-200,979,-200,12.2,-200,701,-200,1473,1057,760,22,37.3,0.9768
17/10/2004,15:00:00,-200,843,-200,4.7,-200,999,-200,1179,748,505,22.1,35.2,0.9253
17/10/2004,16:00:00,-200,877,-200,5.1,-200,962,-200,1212,769,529,22.4,36,0.9621
17/10/2004,17:00:00,-200,1053,-200,12.7,-200,733,-200,1495,1072,832,20.9,40.3,0.9866
17/10/2004,18:00:00,-200,1047,-200,11.6,-200,749,-200,1429,1037,904,19.8,41.5,0.9489
17/10/2004,19:00:00,-200,1105,-200,12.7,-200,712,-200,1457,1074,1050,18.2,46,0.9538
17/10/2004,20:00:00,-200,1008,-200,9.7,-200,783,-200,1348,968,1000,17.3,50.3,0.9837
17/10/2004,21:00:00,-200,975,-200,7.8,-200,814,-200,1361,891,911,15.8,57.6,1.0271
17/10/2004,22:00:00,-200,954,-200,6.8,-200,840,-200,1321,850,858,15.5,59.7,1.0413
17/10/2004,23:00:00,-200,987,-200,8.1,-200,808,-200,1344,904,903,15.5,60.6,1.0574
18/10/2004,0:00:00,-200,880,-200,5.4,-200,922,-200,1252,784,781,15.8,59.9,1.0676
18/10/2004,1:00:00,-200,856,-200,4.4,-200,988,-200,1247,732,714,14.8,64.3,1073
18/10/2004,2:00:00,-200,788,-200,2.4,-200,1116,-200,1177,614,625,14.8,64.7,1.0788
18/10/2004,3:00:00,-200,760,-200,1.6,-200,1226,-200,1158,555,568,13.8,67.6,1.0581
18/10/2004,4:00:00,-200,777,-200,1.8,-200,1191,-200,1167,570,616,14.5,65,1.0672
18/10/2004,5:00:00,-200,825,-200,3.1,-200,1074,-200,1207,661,710,14,67.4,1.0703
18/10/2004,6:00:00,-200,1011,-200,9.2,-200,759,-200,1425,947,953,12.6,73.6,1.0699
18/10/2004,7:00:00,-200,1237,-200,20.8,-200,576,-200,1741,1319,1271,13.3,70.4,1.0711
18/10/2004,8:00:00,-200,1298,-200,26.8,-200,514,-200,1884,1473,1447,14.4,65.8,1.0773
18/10/2004,9:00:00,-200,1153,-200,17.7,-200,616,-200,1565,1230,1296,16.8,57.8,1.0947
18/10/2004,10:00:00,-200,1101,-200,14.2,-200,646,-200,1521,1124,1217,19.7,49.3,1.1199
18/10/2004,11:00:00,-200,1215,-200,16.8,-200,599,-200,1664,1203,1341,21.1,47.2,1.1659
18/10/2004,12:00:00,-200,1163,-200,16,-200,608,-200,1641,1179,1180,22.2,43.2,1.1427
18/10/2004,13:00:00,-200,1285,-200,19.9,-200,549,-200,1797,1293,1365,21.4,47.2,1.1927
18/10/2004,14:00:00,-200,1288,-200,18.5,-200,537,-200,1763,1253,1410,19.9,55.4,1.2702
18/10/2004,15:00:00,-200,1362,-200,21.4,-200,512,-200,1862,1334,1529,20.3,54,1.2744
18/10/2004,16:00:00,-200,1405,-200,22.8,-200,497,-200,1883,1372,1573,20,56.5,1.3051
18/10/2004,17:00:00,-200,1610,-200,36.5,-200,407,-200,2287,1697,1810,19.7,57.8,1.3138
18/10/2004,18:00:00,-200,1612,-200,38.8,-200,398,-200,2357,1745,1834,19.3,59,1.3077
18/10/2004,19:00:00,-200,1520,-200,32.3,-200,436,-200,2161,1604,1672,18.5,60.3,1.2706
18/10/2004,20:00:00,-200,1489,-200,29.3,-200,444,-200,2080,1534,1686,17.8,66.3,1341
18/10/2004,21:00:00,-200,1181,-200,14.2,-200,597,-200,1606,1124,1302,17.6,65.9,1.3175
18/10/2004,22:00:00,-200,995,-200,8,-200,761,-200,1409,898,1023,17.5,63.5,1.2622
18/10/2004,23:00:00,-200,998,-200,7.4,-200,779,-200,1380,875,992,16.5,67.2,1.2491
19/10/2004,0:00:00,-200,984,-200,7.2,-200,788,-200,1371,864,960,16.2,69.1,1259
19/10/2004,1:00:00,-200,1022,-200,8,-200,746,-200,1414,898,955,14.9,74.7,1.2564
19/10/2004,2:00:00,-200,951,-200,6.5,-200,788,-200,1354,835,887,14.1,76.7,1.2273
19/10/2004,3:00:00,-200,910,-200,5.2,-200,842,-200,1303,773,851,14,76.6,1.2202
19/10/2004,4:00:00,-200,932,-200,5.6,-200,818,-200,1323,792,903,14.9,73.8,1.24
19/10/2004,5:00:00,-200,974,-200,7,-200,772,-200,1383,859,954,15.2,73.1,1257
19/10/2004,6:00:00,-200,1117,-200,11.5,-200,669,-200,1528,1031,1107,15.2,73.4,1.2626
19/10/2004,7:00:00,-200,1367,-200,21.7,-200,517,-200,1852,1343,1442,15.2,74.7,1.2824
19/10/2004,8:00:00,-200,1583,-200,37.9,-200,404,-200,2316,1726,1818,15.8,71.7,1278
19/10/2004,9:00:00,-200,1526,-200,30.1,-200,441,-200,2074,1552,1802,16.6,68.4,1.2829
19/10/2004,10:00:00,-200,1399,-200,24.5,-200,485,-200,1894,1416,1671,17.6,64.9,1.2925
19/10/2004,11:00:00,-200,1436,-200,25.2,-200,479,-200,1911,1435,1710,18.3,63.8,1331
19/10/2004,12:00:00,-200,1455,-200,26.5,-200,474,-200,1945,1468,1746,19.4,61.1,1.3652
19/10/2004,13:00:00,-200,1311,-200,19.6,-200,544,-200,1760,1286,1495,20.9,58.1,1.4193
19/10/2004,14:00:00,-200,1174,-200,13.4,-200,640,-200,1596,1097,1203,22,54,1.4114
19/10/2004,15:00:00,-200,1242,-200,15.3,-200,602,-200,1682,1158,1252,22.8,53,1.4482
19/10/2004,16:00:00,-200,1267,-200,15.1,-200,593,-200,1671,1151,1528,21.7,57.6,1.4756
19/10/2004,17:00:00,-200,1401,-200,21.1,-200,530,-200,1887,1326,1629,21.3,60.8,1.5205
19/10/2004,18:00:00,-200,1428,-200,23.6,-200,490,-200,1976,1393,1608,21.2,61.7,1.5309
19/10/2004,19:00:00,-200,1478,-200,25.7,-200,474,-200,2017,1447,1664,21.2,62.2,1.5473
19/10/2004,20:00:00,-200,1518,-200,27.2,-200,454,-200,2098,1483,1666,20.8,65.1,1.5782
19/10/2004,21:00:00,-200,1468,-200,24.4,-200,470,-200,1985,1415,1594,19.9,69,1.5877
19/10/2004,22:00:00,-200,1369,-200,20.3,-200,513,-200,1851,1305,1421,18.8,73.7,1.5785
19/10/2004,23:00:00,-200,1244,-200,14.8,-200,571,-200,1671,1141,1337,19.2,71.3,1.5723
20/10/2004,0:00:00,-200,1217,-200,12.8,-200,603,-200,1628,1077,1270,19,71.6,1.5549
20/10/2004,1:00:00,-200,1103,-200,10,-200,666,-200,1520,979,1156,19.5,69.7,1.5596
20/10/2004,2:00:00,-200,1118,-200,9.3,-200,675,-200,1509,951,1124,19.4,70.1,1.5626
20/10/2004,3:00:00,-200,1087,-200,9.3,-200,684,-200,1519,950,1049,18.4,74.5,1.5634
20/10/2004,4:00:00,-200,1069,-200,8.8,-200,688,-200,1508,931,1044,18.7,73.4,1.5701
20/10/2004,5:00:00,-200,1112,-200,10.2,-200,645,-200,1544,985,1109,18.4,74.6,1.5631
20/10/2004,6:00:00,-200,1196,-200,13.1,-200,594,-200,1659,1086,1224,18.5,74.4,1.5661
20/10/2004,7:00:00,-200,1522,-200,26.1,-200,458,-200,2043,1457,1611,18.8,73,1.5737
20/10/2004,8:00:00,-200,1715,-200,37.9,-200,371,-200,2376,1728,2004,19.9,69.9,1.6036
20/10/2004,9:00:00,-200,1582,-200,26.2,-200,448,-200,2036,1459,1776,21.3,66.1,1.6556
20/10/2004,10:00:00,-200,1494,-200,23.1,-200,467,-200,1965,1379,1723,23,61.8,1.7135
20/10/2004,11:00:00,-200,1631,-200,26,-200,438,-200,2027,1455,1916,22.4,64.6,1.7271
20/10/2004,12:00:00,-200,1650,-200,28.1,-200,424,-200,2093,1506,1955,23.8,59.9,1.7376
20/10/2004,13:00:00,-200,1640,-200,28,-200,431,-200,2094,1503,1894,24.7,56.9,1.7472
20/10/2004,14:00:00,-200,1589,-200,24.6,-200,452,-200,2015,1418,1823,25.4,55.1,1761
20/10/2004,15:00:00,-200,1538,-200,22.4,-200,473,-200,1924,1362,1793,25.7,54.5,1.7684
20/10/2004,16:00:00,4.7,1597,-200,30.9,652,424,167,2307,1573,1956,24.8,57.7,1.7765
20/10/2004,17:00:00,8,1884,-200,43.7,895,348,194,2595,1846,2203,24.6,58.9,1.8005
20/10/2004,18:00:00,7.7,1835,-200,40,826,358,172,2474,1770,2073,23.9,61.8,1.8088
20/10/2004,19:00:00,6.8,1759,-200,35.9,648,373,134,2378,1684,1923,23,65.9,1.8319
20/10/2004,20:00:00,6,1666,-200,30.1,629,409,130,2170,1553,1780,22.4,67.7,1.8161
20/10/2004,21:00:00,4.7,1506,-200,22.3,529,458,113,1944,1360,1609,22,69.2,1.8061
20/10/2004,22:00:00,3.4,1378,-200,17.7,405,511,99,1820,1229,1466,21.8,69.6,1.79
20/10/2004,23:00:00,3.9,1448,-200,19.5,461,496,109,1877,1283,1504,21.9,68.3,1.7699
21/10/2004,0:00:00,4.4,1481,-200,22.3,486,467,105,1957,1359,1518,21.7,69.7,1.7872
21/10/2004,1:00:00,3.3,1289,-200,15.4,335,552,91,1765,1161,1289,21.3,70.3,1.7574
21/10/2004,2:00:00,2,1109,-200,9.3,210,664,77,1570,951,1076,20.8,71.7,1.7415
21/10/2004,3:00:00,1.5,994,-200,6,-200,784,-200,1453,812,947,21.4,69,1.7421
21/10/2004,4:00:00,-200,1015,-200,6.6,99,754,59,1473,839,970,21.4,69.3,1.7515
21/10/2004,5:00:00,0.8,966,-200,5.1,149,830,60,1420,771,900,21.3,69.5,1.7447
21/10/2004,6:00:00,1.3,1088,-200,8.8,203,706,72,1565,932,1034,21.5,67.5,1708
21/10/2004,7:00:00,2.7,1303,-200,16.6,332,578,83,1791,1198,1235,21.9,64.8,1683
21/10/2004,8:00:00,3.6,1440,-200,24.3,446,494,104,2016,1412,1455,22.6,61.4,1.6645
21/10/2004,9:00:00,3.6,1392,-200,20.6,524,517,119,1866,1313,1478,22.6,61.5,1.6636
21/10/2004,10:00:00,2.6,1248,-200,15.6,347,572,105,1704,1167,1393,25.5,52.3,1.6796
21/10/2004,11:00:00,2,1197,-200,12.2,273,634,91,1626,1058,1237,27,47.6,1.67
21/10/2004,12:00:00,3.3,1357,-200,17.7,404,542,103,1834,1230,1373,25.2,53.3,1.6834
21/10/2004,13:00:00,2.6,1263,-200,14.8,-200,578,-200,1736,1143,1310,26.6,49.3,1.6872
21/10/2004,14:00:00,2.1,1261,-200,15,312,585,111,1733,1148,1287,27.2,48.5,1.7172
21/10/2004,15:00:00,2.9,1382,-200,16.7,369,539,101,1807,1200,1413,26.9,50,1.7507
21/10/2004,16:00:00,3,1400,-200,17.7,362,519,102,1864,1230,1483,26.5,52.2,1.7769
21/10/2004,17:00:00,3.2,1443,-200,20.9,335,488,101,1933,1322,1539,27,51,1.7936
21/10/2004,18:00:00,4.4,1630,-200,28.7,447,427,118,2166,1520,1691,25.9,55.8,1.8347
21/10/2004,19:00:00,6,1720,-200,34.8,576,382,120,2403,1661,1846,25.1,59.4,1.8632
21/10/2004,20:00:00,5,1600,-200,27.5,486,432,107,2160,1492,1665,24.7,58.7,1.8001
21/10/2004,21:00:00,4.3,1525,-200,24.9,439,450,104,2085,1427,1577,23.6,62.2,1.7863
21/10/2004,22:00:00,4.3,1544,-200,24.2,462,448,91,2048,1409,1603,22.4,67.1,1794
21/10/2004,23:00:00,4.2,1455,-200,22.2,441,466,91,1964,1357,1530,21.6,69.2,1763
22/10/2004,0:00:00,2.2,1203,-200,13.2,223,593,74,1655,1090,1205,21.3,68.5,1.7164
22/10/2004,1:00:00,1.3,1038,-200,7.9,126,714,63,1474,895,999,21.2,68.6,1.7046
22/10/2004,2:00:00,1,975,-200,5.9,116,788,57,1423,807,904,20.3,70.6,1.6659
22/10/2004,3:00:00,0.7,917,-200,4.1,-200,870,-200,1355,714,843,20.8,67.3,1.6353
22/10/2004,4:00:00,-200,930,-200,4.6,125,849,48,1392,741,843,19.6,71.3,1612
22/10/2004,5:00:00,0.9,960,-200,5.8,198,802,49,1435,804,886,18.7,74.4,1.5861
22/10/2004,6:00:00,1,982,-200,6.5,185,770,55,1435,834,911,19.8,69.2,1.5808
22/10/2004,7:00:00,2.8,1359,-200,19.5,425,541,78,1912,1282,1319,19.8,69.4,1.5859
22/10/2004,8:00:00,4.1,1500,-200,28,465,437,91,2158,1503,1927,20.4,66.7,1.5781
22/10/2004,9:00:00,2.9,1315,-200,18.7,341,535,88,1830,1261,1554,22.3,60.6,1.6069
22/10/2004,10:00:00,2.7,1307,-200,18.3,316,525,83,1787,1248,1565,22.6,59.9,1.6246
22/10/2004,11:00:00,2.1,1235,-200,14.3,241,574,81,1704,1125,1462,24.5,54.5,1.6514
22/10/2004,12:00:00,2.4,1310,-200,16.5,266,538,83,1781,1194,1487,24.4,55.4,1.6712
22/10/2004,13:00:00,3.8,1459,-200,22.9,412,467,111,2007,1375,1690,26,51.9,1.7148
22/10/2004,14:00:00,3.7,1461,-200,22.3,394,474,112,2033,1358,1603,26.8,49.1,1.7101
22/10/2004,15:00:00,3.7,1476,-200,22,365,474,112,1996,1352,1568,26.4,49.8,1.6928
22/10/2004,16:00:00,5.5,1612,-200,27.7,548,429,137,2127,1496,1743,26.9,48.6,1.7017
22/10/2004,17:00:00,5.4,1654,-200,29.8,494,435,152,2176,1546,2007,26.2,48.9,1634
22/10/2004,18:00:00,8.4,1808,-200,40,686,373,163,2486,1771,2235,24.3,54.3,1.6276
22/10/2004,19:00:00,6.8,1681,-200,35.1,556,397,135,2339,1666,1998,23.3,58.1,1.6457
22/10/2004,20:00:00,4.5,1494,-200,25.5,467,454,119,2020,1443,1795,22.3,62.5,1.6616
22/10/2004,21:00:00,2.5,1251,-200,13.7,297,579,91,1657,1107,1407,21.3,66.1,1.6556
22/10/2004,22:00:00,1.6,1132,-200,9.7,164,669,74,1502,965,1211,21.2,65.7,1.6319
22/10/2004,23:00:00,1.7,1158,-200,9.8,196,664,73,1509,970,1202,20.3,68.1,1.6009
23/10/2004,0:00:00,1.7,1146,-200,10.1,201,673,71,1518,983,1136,20.4,66.7,1583
23/10/2004,1:00:00,1.1,993,-200,6,132,792,57,1413,813,946,19.9,67.5,1.5544
23/10/2004,2:00:00,1,989,-200,6,146,800,51,1418,814,915,19.1,70,1.5331
23/10/2004,3:00:00,0.8,943,-200,4.6,-200,852,-200,1374,746,864,19.3,68.1,1.5139
23/10/2004,4:00:00,-200,910,-200,4,94,872,42,1341,712,836,19.6,66.9,1.5125
23/10/2004,5:00:00,0.7,925,-200,4.6,127,876,43,1381,742,842,18.1,72.1,1.4834
23/10/2004,6:00:00,1.2,1039,-200,7.6,217,724,52,1473,882,1002,18.1,72.3,1.4927
23/10/2004,7:00:00,2.3,1208,-200,13.6,394,598,65,1699,1104,1165,17.6,74.8,1491
23/10/2004,8:00:00,3,1268,-200,16,511,545,69,1753,1179,1294,18.2,72.8,1.5048
23/10/2004,9:00:00,3.3,1353,-200,18.9,523,507,91,1833,1265,1475,20.2,65.8,1.5374
23/10/2004,10:00:00,2.8,1317,-200,15.7,471,542,92,1727,1171,1436,21.6,61.4,1.5696
23/10/2004,11:00:00,3,1356,-200,16.2,441,534,102,1738,1187,1465,23.3,57.5,1.6169
23/10/2004,12:00:00,3.4,1414,-200,19.4,414,504,118,1854,1279,1583,25,52.4,1.6356
23/10/2004,13:00:00,3,1326,-200,16.9,317,533,111,1785,1206,1432,25.4,50.8,1.6275
23/10/2004,14:00:00,2.3,1211,-200,12.5,230,609,101,1608,1067,1270,26.1,47.1,1.5724
23/10/2004,15:00:00,3.1,1324,-200,15.8,365,564,119,1749,1173,1354,27,44.2,1549
23/10/2004,16:00:00,3,1324,-200,16,360,565,115,1747,1181,1318,27.2,43,1.5246
23/10/2004,17:00:00,3.3,1361,-200,16.3,420,549,120,1776,1189,1351,25.6,48.3,1.5641
23/10/2004,18:00:00,4,1475,-200,21,475,490,115,1925,1324,1530,23.3,57.9,1.6376
23/10/2004,19:00:00,4.6,1537,-200,23.1,526,469,118,2016,1381,1615,22.2,63.6,1.6763
23/10/2004,20:00:00,4.1,1413,-200,17.7,460,520,117,1853,1231,1415,21.6,67.7,1.7228
23/10/2004,21:00:00,2.3,1229,-200,12.2,255,607,96,1668,1055,1219,21,69.3,1.7058
23/10/2004,22:00:00,2.6,1297,-200,14.6,283,567,89,1725,1136,1307,20.3,70.5,1.6599
23/10/2004,23:00:00,2.6,1302,-200,13.1,271,594,84,1639,1088,1297,20,69.5,1.6109
24/10/2004,0:00:00,2.9,1347,-200,15.5,315,573,97,1741,1165,1321,19.7,70.1,1.5891
24/10/2004,1:00:00,2.1,1165,-200,11.8,227,631,68,1621,1042,1133,19.5,70.7,1.5851
24/10/2004,2:00:00,2.1,1155,-200,10.9,243,633,66,1577,1012,1124,19.4,71.4,1.5959
24/10/2004,3:00:00,1.5,1050,-200,8.4,-200,696,-200,1512,916,997,19.3,71.1,1.5746
24/10/2004,4:00:00,-200,1035,-200,7,142,731,51,1467,855,952,18.7,73.8,1.5704
24/10/2004,5:00:00,1.4,1057,-200,8.6,139,684,48,1503,925,972,18,75.4,1.5441
24/10/2004,6:00:00,1.2,1029,-200,7.5,182,709,47,1451,880,965,17.3,78.4,1532
24/10/2004,7:00:00,1.5,1037,-200,8.1,196,704,48,1481,902,984,17.5,76.6,1.5174
24/10/2004,8:00:00,0.9,920,-200,4.8,108,853,45,1359,755,880,20,66.7,1.5401
24/10/2004,9:00:00,1.4,1080,-200,7.8,175,732,59,1477,891,1001,19.1,70,1.5366
24/10/2004,10:00:00,2.1,1152,-200,9.7,266,661,84,1542,966,1137,21.4,61.7,1.5547
24/10/2004,11:00:00,1.6,1085,-200,8.4,179,721,72,1467,918,1023,24.6,50.4,1.5363
24/10/2004,12:00:00,1.5,1071,-200,7.6,154,745,68,1431,882,962,25,49.1,1.5295
24/10/2004,13:00:00,1.1,1000,-200,5.9,95,811,52,1376,807,825,25.3,46.7,1.4874
24/10/2004,14:00:00,1.4,1058,-200,7.4,151,756,70,1421,875,877,24.8,47.9,1.4819
24/10/2004,15:00:00,2,1184,-200,10.1,230,667,90,1537,983,1046,25.3,48,1.5249
24/10/2004,16:00:00,2,1189,-200,9.7,239,670,87,1533,965,1060,26.5,44.9,1.5278
24/10/2004,17:00:00,2.5,1277,-200,11.8,306,614,99,1631,1043,1155,25,50.1,1563
24/10/2004,18:00:00,4.3,1482,-200,20.3,472,503,128,1874,1305,1464,22.9,57.6,1.5885
24/10/2004,19:00:00,5.2,1555,-200,24.3,532,464,127,1971,1410,2185,21.7,62.9,1.6117
24/10/2004,20:00:00,3.4,1324,-200,15.6,375,568,99,1716,1168,1959,21.8,63,1619
24/10/2004,21:00:00,1.3,1015,-200,7.3,147,747,72,1439,869,1375,21.2,63.4,1.5748
24/10/2004,22:00:00,1.2,1010,-200,7.1,118,768,62,1450,860,1212,20.2,65.8,1535
24/10/2004,23:00:00,1.7,1081,-200,9,181,697,62,1517,938,1273,18.4,71.5,1.5038
25/10/2004,0:00:00,1.7,1071,-200,8.9,209,695,63,1516,936,1249,17.9,72.4,1.4758
25/10/2004,1:00:00,1.4,1014,-200,7.2,167,745,56,1474,864,1097,16.9,75.4,1.4393
25/10/2004,2:00:00,0.9,891,-200,4.4,112,878,44,1353,735,933,16.5,75.5,1.4056
25/10/2004,3:00:00,0.7,874,-200,4.1,-200,889,-200,1315,715,858,15.4,79,1.3735
25/10/2004,4:00:00,-200,882,-200,4.3,108,875,37,1319,729,870,15.5,78.6,1.37
25/10/2004,5:00:00,0.9,940,-200,5.9,181,800,48,1392,806,1013,16.2,76.9,1.4029
25/10/2004,6:00:00,1.2,1020,-200,7.2,253,749,59,1440,866,1087,15.8,79.6,1417
25/10/2004,7:00:00,3.2,1316,-200,18.5,521,527,77,1780,1253,1566,16,76.3,1.3772
25/10/2004,8:00:00,4.4,1423,-200,25,649,467,88,1998,1429,1631,16.3,74.3,1.3644
25/10/2004,9:00:00,3.5,1314,-200,18.8,516,531,111,1754,1262,1564,18.7,66.3,1414
25/10/2004,10:00:00,3.2,1317,-200,19.5,487,518,114,1812,1283,1601,20.5,60.2,1.4346
25/10/2004,11:00:00,3,1305,-200,18.2,529,524,108,1742,1245,1539,19.3,66.2,1.4706
25/10/2004,12:00:00,3.5,1351,-200,20,565,498,111,1821,1298,1577,20,63.9,1.4805
25/10/2004,13:00:00,4,1438,-200,24.8,558,451,126,1971,1425,1732,21.4,59.4,1.4928
25/10/2004,14:00:00,3.8,1454,-200,23.1,568,457,117,1947,1380,1672,21.5,60.9,1.5398
25/10/2004,15:00:00,4.2,1512,-200,25.5,605,432,119,2034,1441,1744,21.6,60.9,1.5551
25/10/2004,16:00:00,5,1584,-200,32,666,392,125,2176,1597,1845,21.6,62,1.5784
25/10/2004,17:00:00,7.9,1816,-200,46.3,814,330,158,2641,1897,2164,21.7,61.9,1592
25/10/2004,18:00:00,8.4,1824,-200,44.5,860,340,149,2567,1862,2106,21,64.9,1.5987
25/10/2004,19:00:00,8,1744,-200,41,820,352,136,2469,1793,2007,20,68.6,1.5882
25/10/2004,20:00:00,6.4,1588,-200,32.5,742,400,112,2230,1610,1791,19.3,71.4,1.5805
25/10/2004,21:00:00,3.5,1319,-200,19.1,492,511,87,1806,1273,1444,18.5,73.4,1.5461
25/10/2004,22:00:00,3.5,1313,-200,19.6,464,505,82,1803,1285,1373,17.7,75.6,1.5226
25/10/2004,23:00:00,1.9,1073,-200,10.7,258,661,67,1488,1005,1110,18.5,70.4,1487
26/10/2004,0:00:00,2.2,1119,-200,12.2,311,624,68,1562,1056,1099,17,76.1,1.4582
26/10/2004,1:00:00,1.6,989,-200,8,231,737,60,1401,900,968,16.8,74.9,1.4258
26/10/2004,2:00:00,1,912,-200,5.5,127,822,48,1331,788,847,15.5,78.5,1.3782
26/10/2004,3:00:00,1,904,-200,5.5,-200,820,-200,1319,787,852,15.3,79,1.3605
26/10/2004,4:00:00,-200,851,-200,4.3,124,897,42,1277,726,799,15,77.9,1.3197
26/10/2004,5:00:00,0.9,902,-200,5.9,138,835,46,1355,809,834,14.8,79.4,1.3312
26/10/2004,6:00:00,1.4,981,-200,8.6,228,730,54,1425,923,956,15.7,77,1.3591
26/10/2004,7:00:00,3,1267,-200,18.7,383,572,82,1776,1260,1259,16.2,75.9,1.3872
26/10/2004,8:00:00,4.5,1392,-200,25,581,469,93,1990,1429,1494,16.3,75.9,1.3991
26/10/2004,9:00:00,3.8,1308,-200,19.6,545,522,95,1781,1285,1458,17.7,70.6,1.4202
26/10/2004,10:00:00,3.4,1313,-200,20.8,593,511,120,1820,1318,1491,18.3,67.6,1.4103
26/10/2004,11:00:00,3.5,1350,-200,20.1,602,518,132,1784,1299,1560,20.1,62,1.4409
26/10/2004,12:00:00,4.4,1477,-200,26.7,624,455,146,2031,1471,1750,22.6,54.5,1.4737
26/10/2004,13:00:00,4,1409,-200,23.6,546,484,157,1874,1393,1709,24.6,47.1,1.4378
26/10/2004,14:00:00,4.5,1495,-200,26.4,597,451,158,2043,1465,1786,24.9,48.3,1.4942
26/10/2004,15:00:00,5.3,1606,-200,30.9,688,419,175,2165,1573,1900,24.9,50,1.5522
26/10/2004,16:00:00,5.8,1669,-200,32.8,760,404,166,2232,1615,1963,24,55,1.6211
26/10/2004,17:00:00,8.4,1822,-200,45.9,918,347,187,2641,1890,2161,23.2,58.7,1651
26/10/2004,18:00:00,9.5,1908,-200,52.1,952,325,180,2775,2007,2372,22.5,61.5,1.6579
26/10/2004,19:00:00,6.2,1664,-200,36.6,685,385,134,2305,1699,2062,22.2,61,1.6071
26/10/2004,20:00:00,5,1465,-200,24,561,468,127,1962,1404,1736,22.6,58.3,1.5829
26/10/2004,21:00:00,2.1,1076,-200,9.8,239,691,95,1506,972,1192,21,57.4,1.4098
26/10/2004,22:00:00,1.4,1055,-200,7.9,175,758,79,1468,895,1043,19.8,63.7,1.4524
26/10/2004,23:00:00,1.6,1075,-200,7.5,169,734,78,1495,878,948,17.7,78.8,1.5855
27/10/2004,0:00:00,2,1135,-200,9.2,215,685,80,1569,948,992,17.6,80.5,1.6062
27/10/2004,1:00:00,1.2,998,-200,5.7,115,786,67,1435,799,867,17.4,81.3,1.6066
27/10/2004,2:00:00,0.8,953,-200,4.4,94,861,61,1401,734,825,17.4,81,1.6012
27/10/2004,3:00:00,0.6,926,-200,3.9,-200,874,-200,1381,708,803,17.2,81.8,1.5856
27/10/2004,4:00:00,-200,895,-200,3.1,80,946,51,1343,656,786,17,81,1.5521
27/10/2004,5:00:00,0.7,967,-200,5.1,132,833,56,1416,767,866,16.8,81.3,1.5447
27/10/2004,6:00:00,1.7,1164,-200,10.5,295,641,68,1606,997,1113,17.6,78.8,1.5723
27/10/2004,7:00:00,3.4,1421,-200,20.6,517,502,101,1983,1313,1384,18,75.7,1.5527
27/10/2004,8:00:00,4.9,1465,-200,28.5,555,454,119,2119,1515,1516,18,74.8,1.5281
27/10/2004,9:00:00,2.7,1189,-200,12.7,429,614,108,1652,1075,1222,18.2,74,1.5343
27/10/2004,10:00:00,3.2,1278,-200,16.1,561,585,132,1734,1182,1354,19.7,65.4,1.4854
27/10/2004,11:00:00,2.7,1169,-200,14.9,427,611,130,1666,1144,1291,21,57.9,1.4267
27/10/2004,12:00:00,3.2,1214,-200,16.8,445,580,129,1739,1203,1308,20.7,58.6,1.4142
27/10/2004,13:00:00,4.1,1351,-200,21.8,538,502,117,1923,1345,1420,19.5,67.1,1506
27/10/2004,14:00:00,3.6,1340,-200,18.6,556,537,119,1842,1256,1297,18.5,76.2,1.6045
27/10/2004,15:00:00,2.8,1157,-200,14.5,370,623,113,1675,1131,1157,19.6,69.7,1.5675
27/10/2004,16:00:00,2.1,1118,-200,13.4,257,647,102,1649,1096,1130,19.9,65.3,1.5066
27/10/2004,17:00:00,2.4,1150,-200,15.8,266,608,101,1711,1173,1195,20,63.3,1.4622
27/10/2004,18:00:00,3.6,1247,-200,20.7,403,544,116,1874,1315,1341,19.2,66.4,1.4592
27/10/2004,19:00:00,2.6,1194,-200,16.6,275,587,101,1732,1198,1228,19.3,67.5,1.4977
27/10/2004,20:00:00,2.8,1184,-200,15.3,338,586,94,1685,1157,1273,18.2,71.4,1.4776
27/10/2004,21:00:00,1.4,990,-200,8,176,748,75,1442,898,1006,17.8,71.2,1.4396
27/10/2004,22:00:00,1.1,933,-200,5.8,159,842,69,1369,803,898,17.6,69.9,1.3969
